property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh
1409,For Rent,Apartment,Tudor,Mombasa,2,1,0,86,,2023,3,New,Furnished,0,0,0,0,0,0,0,3.0,affordable,31000
1410,For Rent,Bungalow,Tudor,Mombasa,3,2,2,148,0.578,2005,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,3.0,affordable,36000
1411,For Rent,Studio,Tudor,Mombasa,0,1,1,33,,2010,14,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,21000
1413,For Rent,Apartment,Tudor,Mombasa,3,2,2,139,,1995,5,Excellent,Furnished,0,0,1,0,1,0,0,3.0,affordable,46000
1414,For Rent,Apartment,Tudor,Mombasa,3,3,1,212,,1997,14,New,Furnished,0,0,1,0,1,0,0,3.0,affordable,26000
1415,For Rent,Apartment,Tudor,Mombasa,2,1,1,80,,2004,12,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,22000
1417,For Rent,Studio,Tudor,Mombasa,0,1,2,29,,2014,0,Excellent,Unfurnished,0,0,0,0,0,0,0,3.0,affordable,27000
1420,For Rent,Apartment,Tudor,Mombasa,3,3,1,189,,1993,7,Excellent,Unfurnished,0,0,1,0,0,0,0,3.0,affordable,37000
1421,For Rent,Apartment,Tudor,Mombasa,1,1,1,93,,1997,11,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,31000
1422,For Rent,Studio,Tudor,Mombasa,0,1,2,25,,1991,3,New,Furnished,0,0,1,0,1,0,0,3.0,affordable,28000
1423,For Rent,Apartment,Tudor,Mombasa,3,2,2,149,,2016,7,Excellent,Furnished,0,0,1,0,1,0,0,3.0,affordable,31000
1425,For Rent,Studio,Tudor,Mombasa,0,1,1,25,,2024,0,Excellent,Unfurnished,0,0,0,0,0,0,0,3.0,affordable,35000
1429,For Rent,Apartment,Tudor,Mombasa,1,1,0,87,,2001,9,Good,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,13000
1430,For Rent,Studio,Tudor,Mombasa,0,1,1,34,,1994,10,Excellent,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,20000
1431,For Rent,Apartment,Tudor,Mombasa,3,2,0,150,,2015,6,Fair,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,40000
1437,For Rent,Apartment,Tudor,Mombasa,2,2,1,34,,2020,6,Excellent,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,30000
1438,For Rent,Bungalow,Tudor,Mombasa,3,3,2,127,0.502,1993,0,Excellent,Furnished,0,0,0,0,0,1,0,3.0,affordable,25000
1440,For Rent,Apartment,Kibuye,Kisumu,3,2,2,154,,1995,8,Good,Unfurnished,0,0,0,0,1,0,0,3.0,mid,23000
1441,For Rent,Bungalow,Kibuye,Kisumu,3,2,3,166,0.263,1995,0,Fair,Semi-Furnished,0,0,1,0,1,1,0,3.0,mid,32000
1442,For Rent,Apartment,Kibuye,Kisumu,2,1,2,81,,2002,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,3.0,mid,37000
1443,For Rent,Townhouse,Kibuye,Kisumu,3,2,3,176,,2010,0,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,mid,49000
1444,For Rent,Townhouse,Kibuye,Kisumu,5,4,3,214,,2000,0,Good,Semi-Furnished,0,0,0,0,1,0,0,3.0,mid,46000
1451,For Rent,Apartment,Kibuye,Kisumu,4,4,2,170,,2008,11,Fair,Furnished,0,0,0,0,1,0,0,3.0,mid,38000
1456,For Rent,Bungalow,Kibuye,Kisumu,4,3,2,203,0.033,1998,0,Fair,Furnished,0,0,0,0,1,1,0,3.0,mid,31000
1457,For Rent,Studio,Kondele,Kisumu,0,1,1,29,,2003,5,New,Semi-Furnished,0,0,1,0,0,0,0,4.0,affordable,23000
1459,For Rent,Apartment,Kondele,Kisumu,2,1,2,142,,2021,7,New,Furnished,0,0,1,0,1,0,0,4.0,affordable,25000
1464,For Rent,Apartment,Kondele,Kisumu,1,1,2,78,,2024,9,New,Furnished,0,0,0,0,1,0,0,4.0,affordable,22000
1465,For Rent,Bungalow,Kondele,Kisumu,4,3,3,95,0.533,2013,0,New,Unfurnished,0,0,0,0,1,1,0,4.0,affordable,42000
1469,For Rent,Apartment,Kondele,Kisumu,4,4,0,182,,1995,4,New,Furnished,0,0,1,0,1,0,0,4.0,affordable,50000
1470,For Rent,Apartment,Kondele,Kisumu,1,1,1,39,,2013,8,Excellent,Semi-Furnished,0,0,1,0,1,0,0,4.0,affordable,17000
1471,For Rent,Bungalow,Kondele,Kisumu,3,2,2,150,0.968,2012,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,4.0,affordable,24000
1474,For Rent,Apartment,Kondele,Kisumu,4,4,1,203,,2005,10,Fair,Unfurnished,0,0,1,0,1,0,0,4.0,affordable,23000
1476,For Rent,Apartment,Lolwe,Kisumu,3,2,0,158,,2011,3,Excellent,Unfurnished,0,0,1,0,1,0,0,5.0,mid,42000
1477,For Rent,Apartment,Lolwe,Kisumu,1,1,2,73,,2002,7,Excellent,Furnished,0,0,0,0,1,0,0,5.0,mid,50000
1479,For Rent,Apartment,Lolwe,Kisumu,1,1,0,49,,2013,7,Good,Unfurnished,0,0,0,0,1,0,0,5.0,mid,21000
1480,For Rent,Townhouse,Lolwe,Kisumu,5,4,3,210,,2013,0,Good,Unfurnished,0,0,0,0,1,0,0,5.0,mid,46000
1482,For Rent,Bungalow,Lolwe,Kisumu,4,4,3,118,1.074,2004,0,Good,Semi-Furnished,0,0,1,0,1,1,0,5.0,mid,60000
1487,For Rent,Apartment,Lolwe,Kisumu,4,4,2,149,,1999,10,New,Unfurnished,0,0,0,0,1,0,0,5.0,mid,54000
1489,For Rent,Bungalow,Lolwe,Kisumu,4,4,1,221,1.658,2015,0,Good,Furnished,0,0,0,0,1,1,0,5.0,mid,61000
1492,For Rent,Townhouse,Lolwe,Kisumu,3,2,3,156,,2010,0,Excellent,Unfurnished,0,0,1,0,1,0,0,5.0,mid,58000
1494,For Rent,Apartment,Mamboleo,Kisumu,3,3,0,112,,2011,9,Excellent,Unfurnished,0,0,1,0,1,0,0,7.0,affordable,29000
1495,For Rent,Studio,Mamboleo,Kisumu,0,1,1,33,,2000,10,Excellent,Semi-Furnished,0,0,1,0,0,0,0,7.0,affordable,25000
1500,For Rent,Studio,Mamboleo,Kisumu,0,1,1,24,,2008,8,Fair,Furnished,0,0,1,0,1,0,0,7.0,affordable,27000
1501,For Rent,Apartment,Mamboleo,Kisumu,2,2,0,151,,2015,5,New,Semi-Furnished,0,0,1,0,0,0,0,7.0,affordable,12000
1502,For Rent,Studio,Mamboleo,Kisumu,0,1,1,33,,1996,5,New,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,9000
1505,For Rent,Bungalow,Mamboleo,Kisumu,3,2,1,89,0.256,2015,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,7.0,affordable,35000
1506,For Rent,Apartment,Mamboleo,Kisumu,1,1,1,78,,1994,3,New,Unfurnished,0,0,0,0,0,0,0,7.0,affordable,15000
1507,For Rent,Bungalow,Mamboleo,Kisumu,4,3,3,203,0.474,2007,0,New,Furnished,0,0,1,0,1,1,0,7.0,affordable,41000
1508,For Rent,Bungalow,Mamboleo,Kisumu,3,2,2,172,0.223,2015,0,Excellent,Unfurnished,0,0,0,0,1,1,0,7.0,affordable,31000
1510,For Rent,Apartment,Mamboleo,Kisumu,1,1,2,42,,2022,5,New,Unfurnished,0,0,1,0,1,0,0,7.0,affordable,29000
1513,For Rent,Apartment,Manyatta,Kisumu,1,1,1,65,,2022,5,New,Furnished,0,0,1,0,1,0,0,3.5,affordable,16000
1514,For Rent,Apartment,Manyatta,Kisumu,2,1,2,74,,2000,5,Excellent,Furnished,0,0,0,0,1,0,0,3.5,affordable,15000
1519,For Rent,Bungalow,Manyatta,Kisumu,3,2,3,86,0.057,2010,0,Excellent,Unfurnished,0,0,1,0,1,1,0,3.5,affordable,17000
1521,For Rent,Apartment,Manyatta,Kisumu,3,2,1,161,,2017,11,New,Furnished,0,0,0,0,1,0,0,3.5,affordable,25000
1522,For Rent,Apartment,Manyatta,Kisumu,1,1,0,39,,2003,5,Excellent,Furnished,0,0,0,0,1,0,0,3.5,affordable,17000
1524,For Rent,Apartment,Manyatta,Kisumu,2,1,0,120,,2011,6,Fair,Unfurnished,0,0,1,0,1,0,0,3.5,affordable,15000
1525,For Rent,Apartment,Manyatta,Kisumu,2,2,1,63,,2014,6,Good,Furnished,0,0,0,0,1,0,0,3.5,affordable,24000
1526,For Rent,Apartment,Manyatta,Kisumu,4,3,2,229,,2019,8,New,Semi-Furnished,0,0,1,0,1,0,0,3.5,affordable,32000
1527,For Rent,Apartment,Manyatta,Kisumu,2,1,2,92,,2014,5,New,Furnished,0,0,1,0,1,0,0,3.5,affordable,21000
1528,For Rent,Apartment,Manyatta,Kisumu,4,4,2,144,,2012,9,New,Furnished,0,0,1,0,1,0,0,3.5,affordable,34000
1531,For Rent,Townhouse,Milimani,Kisumu,3,2,1,132,,2012,0,Good,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,79000
1532,For Rent,Apartment,Milimani,Kisumu,4,3,1,218,,2007,1,Excellent,Unfurnished,0,0,1,0,0,0,0,2.0,mid,89000
1534,For Rent,Townhouse,Milimani,Kisumu,5,5,2,225,,2004,0,New,Semi-Furnished,0,0,0,0,0,0,0,2.0,mid,77000
1535,For Rent,Bungalow,Milimani,Kisumu,3,2,3,148,1.538,2006,0,Good,Semi-Furnished,0,0,0,0,0,1,0,2.0,mid,56000
1536,For Rent,Apartment,Milimani,Kisumu,1,1,0,80,,1999,0,Excellent,Unfurnished,0,0,0,0,1,0,0,2.0,mid,47000
1538,For Rent,Townhouse,Milimani,Kisumu,5,5,2,173,,1993,0,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,67000
1548,For Rent,Apartment,Milimani,Kisumu,2,2,1,72,,2017,6,New,Unfurnished,0,0,1,0,1,0,0,2.0,mid,57000
1549,For Rent,Apartment,Milimani,Kisumu,1,1,0,107,,1993,8,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,62000
1552,For Rent,Apartment,Milimani,Kisumu,2,1,1,95,,1998,0,Fair,Unfurnished,0,0,0,0,1,0,0,2.0,mid,49000
1554,For Rent,Apartment,Milimani,Kisumu,3,3,2,99,,2006,11,Good,Unfurnished,0,0,0,0,1,0,0,2.0,mid,82000
1560,For Rent,Apartment,Milimani,Kisumu,2,1,1,107,,2002,12,New,Furnished,0,0,0,0,1,0,0,2.0,mid,65000
1564,For Rent,Apartment,Milimani,Kisumu,2,2,1,45,,2022,0,New,Furnished,0,0,0,0,0,0,0,2.0,mid,68000
1566,For Rent,Apartment,Milimani,Kisumu,2,1,2,127,,1995,14,Fair,Semi-Furnished,0,0,0,0,1,0,0,2.0,mid,44000
1569,For Rent,Apartment,Milimani,Kisumu,1,1,0,69,,2023,10,New,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,55000
1570,For Rent,Bungalow,Milimani,Kisumu,3,2,3,142,0.124,2006,0,New,Semi-Furnished,0,0,1,0,1,1,0,2.0,mid,79000
1571,For Rent,Townhouse,Milimani,Kisumu,4,4,1,176,,2000,0,New,Furnished,0,0,1,0,1,0,0,2.0,mid,127000
1573,For Rent,Apartment,Milimani,Kisumu,4,3,1,193,,2002,7,New,Unfurnished,0,0,0,0,1,0,0,2.0,mid,62000
1574,For Rent,Apartment,Milimani,Kisumu,2,1,1,100,,2013,2,New,Unfurnished,0,0,1,0,1,0,0,2.0,mid,45000
1575,For Rent,Townhouse,Milimani,Kisumu,4,3,2,127,,2002,0,New,Unfurnished,0,0,1,0,0,0,0,2.0,mid,75000
1576,For Rent,Townhouse,Milimani,Kisumu,4,3,1,110,,2013,0,Good,Furnished,0,0,1,0,1,0,0,2.0,mid,90000
1577,For Rent,Townhouse,Milimani,Kisumu,5,4,3,186,,2008,0,Excellent,Furnished,0,0,0,0,1,0,0,2.0,mid,95000
1578,For Rent,Bungalow,Milimani,Kisumu,3,2,2,159,0.301,1990,0,New,Unfurnished,0,0,1,0,1,1,0,2.0,mid,73000
1580,For Rent,Bungalow,Milimani,Kisumu,4,3,2,233,0.516,1990,0,Excellent,Furnished,0,0,0,0,0,1,0,2.0,mid,46000
1581,For Rent,Bungalow,Milimani,Kisumu,3,2,3,93,0.142,2017,0,New,Furnished,0,0,1,0,1,1,0,2.0,mid,73000
1582,For Rent,Apartment,Milimani,Kisumu,2,2,2,157,,2006,2,Excellent,Unfurnished,0,0,0,0,1,0,0,2.0,mid,53000
1587,For Rent,Bungalow,Nyalenda,Kisumu,4,3,2,172,0.283,2016,0,New,Furnished,0,0,1,0,0,1,0,4.0,affordable,37000
1589,For Rent,Apartment,Nyalenda,Kisumu,2,1,1,110,,2017,1,Excellent,Furnished,0,0,1,0,1,0,0,4.0,affordable,32000
1590,For Rent,Bungalow,Nyalenda,Kisumu,4,3,2,207,0.512,2007,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,4.0,affordable,23000
1591,For Rent,Apartment,Nyalenda,Kisumu,2,1,1,123,,2009,2,Fair,Semi-Furnished,0,0,0,0,1,0,0,4.0,affordable,12000
1592,For Rent,Apartment,Nyalenda,Kisumu,1,1,1,83,,2018,12,New,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,24000
1594,For Rent,Apartment,Nyalenda,Kisumu,2,2,1,56,,1994,7,Excellent,Semi-Furnished,0,0,1,0,1,0,0,4.0,affordable,22000
1595,For Rent,Apartment,Nyalenda,Kisumu,3,3,1,115,,2014,12,Excellent,Semi-Furnished,0,0,0,0,1,0,0,4.0,affordable,16000
1597,For Rent,Apartment,Nyalenda,Kisumu,2,1,0,124,,2011,3,Excellent,Unfurnished,0,0,1,0,1,0,0,4.0,affordable,18000
1602,For Rent,Studio,Nyalenda,Kisumu,0,1,1,22,,2021,0,New,Unfurnished,0,0,0,0,1,0,0,4.0,affordable,14000
1603,For Rent,Apartment,Riat Hills,Kisumu,2,2,2,66,,2002,1,New,Furnished,0,0,0,0,1,0,0,6.0,mid,37000
1606,For Rent,Bungalow,Riat Hills,Kisumu,5,4,2,212,1.572,2023,0,Excellent,Unfurnished,0,0,0,0,1,1,0,6.0,mid,33000
1611,For Rent,Bungalow,Riat Hills,Kisumu,4,3,2,181,0.174,2011,0,Excellent,Furnished,0,0,0,0,1,1,0,6.0,mid,82000
1616,For Rent,Apartment,Riat Hills,Kisumu,3,3,1,168,,2014,10,New,Unfurnished,0,0,0,0,1,0,0,6.0,mid,42000
1617,For Rent,Bungalow,Riat Hills,Kisumu,5,4,1,236,1.009,2009,0,New,Furnished,0,0,0,0,1,1,0,6.0,mid,55000
1618,For Rent,Apartment,Riat Hills,Kisumu,2,1,1,146,,2021,12,Good,Furnished,0,0,1,0,0,0,0,6.0,mid,35000
1619,For Rent,Townhouse,Riat Hills,Kisumu,4,4,2,151,,1996,0,Excellent,Unfurnished,0,0,1,0,1,0,0,6.0,mid,19000
1621,For Rent,Townhouse,Riat Hills,Kisumu,4,4,3,215,,2019,0,Good,Furnished,0,0,1,0,1,0,0,6.0,mid,74000
1623,For Rent,Townhouse,Riat Hills,Kisumu,4,4,1,280,,2017,0,Excellent,Furnished,0,0,1,0,1,0,0,6.0,mid,46000
1625,For Rent,Bungalow,Riat Hills,Kisumu,3,3,3,137,0.263,2018,0,Excellent,Furnished,0,0,1,0,1,1,0,6.0,mid,73000
1626,For Rent,Apartment,Riat Hills,Kisumu,2,1,2,113,,2014,2,Excellent,Unfurnished,0,0,0,0,1,0,0,6.0,mid,45000
1628,For Rent,Townhouse,Riat Hills,Kisumu,3,2,3,158,,2007,0,New,Furnished,0,0,0,0,0,0,0,6.0,mid,51000
1630,For Rent,Apartment,Riat Hills,Kisumu,4,3,0,127,,2013,8,Excellent,Unfurnished,0,0,1,0,1,0,0,6.0,mid,55000
1631,For Rent,Apartment,Riat Hills,Kisumu,2,1,0,70,,2010,12,Excellent,Semi-Furnished,0,0,1,0,0,0,0,6.0,mid,54000
1632,For Rent,Townhouse,Riat Hills,Kisumu,3,2,2,173,,1996,0,Fair,Unfurnished,0,0,1,0,1,0,0,6.0,mid,51000
1633,For Rent,Apartment,Riat Hills,Kisumu,3,3,1,119,,2023,2,Excellent,Furnished,0,0,1,0,1,0,0,6.0,mid,64000
1635,For Rent,Apartment,Riat Hills,Kisumu,1,1,0,80,,2020,5,Excellent,Furnished,0,0,0,0,1,0,0,6.0,mid,30000
1636,For Rent,Townhouse,Riat Hills,Kisumu,3,2,2,139,,1993,0,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,38000
1637,For Rent,Bungalow,Riat Hills,Kisumu,3,3,1,93,0.143,1992,0,New,Unfurnished,0,0,1,0,1,1,0,6.0,mid,54000
1640,For Rent,Bungalow,Riat Hills,Kisumu,3,2,3,130,0.267,2023,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,6.0,mid,66000
1641,For Rent,Townhouse,Riat Hills,Kisumu,4,4,2,149,,1998,0,Excellent,Unfurnished,0,0,0,0,1,0,0,6.0,mid,63000
1642,For Rent,Apartment,Riat Hills,Kisumu,3,3,1,127,,2011,12,Good,Furnished,0,0,1,0,1,0,0,6.0,mid,38000
1643,For Rent,Townhouse,Riat Hills,Kisumu,4,4,2,152,,2000,0,Fair,Unfurnished,0,0,1,0,0,0,0,6.0,mid,70000
1645,For Rent,Bungalow,Riat Hills,Kisumu,3,2,2,125,0.136,2000,0,Good,Furnished,0,0,0,0,1,1,0,6.0,mid,40000
1647,For Rent,Townhouse,Riat Hills,Kisumu,3,2,2,135,,2020,0,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,70000
1648,For Rent,Bungalow,Riat Hills,Kisumu,3,3,2,152,0.112,2009,0,Excellent,Unfurnished,0,0,1,0,1,1,0,6.0,mid,47000
1649,For Rent,Apartment,Riat Hills,Kisumu,1,1,0,73,,2012,1,Excellent,Unfurnished,0,0,0,0,1,0,0,6.0,mid,59000
1650,For Rent,Bungalow,Riat Hills,Kisumu,4,4,2,150,0.104,2024,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,6.0,mid,71000
1651,For Rent,Apartment,Riat Hills,Kisumu,3,2,1,117,,1993,10,New,Unfurnished,0,0,1,0,1,0,0,6.0,mid,38000
1655,For Rent,Bungalow,Riat Hills,Kisumu,3,2,1,122,0.492,2010,0,Excellent,Unfurnished,0,0,1,0,1,1,0,6.0,mid,44000
1658,For Rent,Apartment,Riat Hills,Kisumu,2,1,1,121,,2006,10,New,Unfurnished,0,0,1,0,1,0,0,6.0,mid,44000
1659,For Rent,Bungalow,Riat Hills,Kisumu,3,2,3,175,0.979,2003,0,New,Unfurnished,0,0,0,0,1,1,0,6.0,mid,43000
1662,For Rent,Apartment,Barnabas,Nakuru,1,1,2,39,,2010,11,Excellent,Unfurnished,0,0,0,0,1,0,0,6.0,affordable,18000
1663,For Rent,Studio,Barnabas,Nakuru,0,1,2,20,,1991,0,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,affordable,15000
1664,For Rent,Apartment,Barnabas,Nakuru,1,1,2,72,,2021,12,Fair,Semi-Furnished,0,0,0,0,1,0,0,6.0,affordable,17000
1665,For Rent,Apartment,Barnabas,Nakuru,1,1,0,68,,2021,11,New,Unfurnished,0,0,1,0,1,0,0,6.0,affordable,21000
1667,For Rent,Apartment,Barnabas,Nakuru,3,2,1,209,,2023,6,Excellent,Furnished,0,0,1,0,1,0,0,6.0,affordable,17000
1668,For Rent,Apartment,Barnabas,Nakuru,2,1,1,136,,1999,3,New,Furnished,0,0,1,0,0,0,0,6.0,affordable,8000
1671,For Rent,Bungalow,Barnabas,Nakuru,5,4,2,172,0.131,2014,0,Excellent,Unfurnished,0,0,0,0,1,1,0,6.0,affordable,25000
1676,For Rent,Apartment,Barnabas,Nakuru,1,1,2,86,,2006,7,Good,Unfurnished,0,0,0,0,0,0,0,6.0,affordable,18000
1678,For Rent,Studio,Egerton,Nakuru,0,1,0,15,,2000,4,New,Semi-Furnished,0,0,0,0,0,0,0,25.0,affordable,9500
1679,For Rent,Single Room,Egerton,Nakuru,0,1,0,28,,2019,0,Good,Furnished,0,0,0,0,1,0,0,25.0,affordable,9500
1680,For Rent,Single Room,Egerton,Nakuru,0,1,0,24,,2007,3,Excellent,Semi-Furnished,0,0,0,0,0,0,0,25.0,affordable,7000
1681,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,20,,2001,4,Excellent,Unfurnished,0,0,1,0,0,0,0,25.0,affordable,5000
1682,For Rent,Studio,Egerton,Nakuru,0,1,0,23,,2005,1,New,Furnished,0,0,1,0,1,0,0,25.0,affordable,6500
1683,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,23,,2007,4,New,Semi-Furnished,0,0,0,0,0,0,0,25.0,affordable,9500
1684,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,12,,2007,3,Excellent,Furnished,0,0,0,0,1,0,0,25.0,affordable,7000
1685,For Rent,Studio,Egerton,Nakuru,0,1,0,17,,2023,3,Excellent,Unfurnished,0,0,0,0,1,0,0,25.0,affordable,8500
1686,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,18,,2014,4,Good,Furnished,0,0,0,0,1,0,0,25.0,affordable,5500
1687,For Rent,Studio,Egerton,Nakuru,0,1,0,12,,2023,1,New,Semi-Furnished,0,0,0,0,1,0,0,25.0,affordable,9500
1688,For Rent,Studio,Egerton,Nakuru,0,1,0,18,,2012,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,25.0,affordable,6500
1689,For Rent,Studio,Egerton,Nakuru,0,1,0,26,,2009,4,Good,Unfurnished,0,0,1,0,1,0,0,25.0,affordable,6000
1690,For Rent,Studio,Egerton,Nakuru,0,1,0,14,,2016,4,New,Unfurnished,0,0,0,0,0,0,0,25.0,affordable,9500
1691,For Rent,Studio,Egerton,Nakuru,0,1,0,15,,2009,2,Excellent,Furnished,0,0,0,0,0,0,0,25.0,affordable,9500
1692,For Rent,Single Room,Egerton,Nakuru,0,1,0,17,,2007,1,Fair,Unfurnished,0,0,0,0,0,0,0,25.0,affordable,8500
1693,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,27,,2004,4,Good,Unfurnished,0,0,1,0,0,0,0,25.0,affordable,8500
1694,For Rent,Studio,Egerton,Nakuru,0,1,0,28,,2009,4,Excellent,Semi-Furnished,0,0,1,0,1,0,0,25.0,affordable,8500
1695,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,18,,2023,3,Good,Furnished,0,0,0,0,1,0,0,25.0,affordable,8000
1696,For Rent,Single Room,Egerton,Nakuru,0,1,0,19,,2004,2,Excellent,Furnished,0,0,0,0,0,0,0,25.0,affordable,8000
1697,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,13,,2021,2,Excellent,Furnished,0,0,1,0,1,0,0,25.0,affordable,5000
1698,For Rent,Studio,Egerton,Nakuru,0,1,0,13,,2011,4,Excellent,Furnished,0,0,1,0,1,0,0,25.0,affordable,8500
1699,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,18,,2017,0,Good,Furnished,0,0,0,0,1,0,0,25.0,affordable,9500
1700,For Rent,Single Room,Egerton,Nakuru,0,1,0,14,,2015,0,Good,Furnished,0,0,1,0,1,0,0,25.0,affordable,6500
1701,For Rent,Studio,Egerton,Nakuru,0,1,0,25,,2003,2,Excellent,Unfurnished,0,0,1,0,1,0,0,25.0,affordable,4500
1702,For Rent,Studio,Egerton,Nakuru,0,1,0,23,,2020,1,Excellent,Furnished,0,0,0,0,1,0,0,25.0,affordable,6000
1703,For Rent,Single Room,Egerton,Nakuru,0,1,0,21,,2009,3,Good,Furnished,0,0,1,0,1,0,0,25.0,affordable,7500
1704,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,20,,2010,0,New,Semi-Furnished,0,0,0,0,1,0,0,25.0,affordable,9500
1705,For Rent,Studio,Egerton,Nakuru,0,1,0,27,,2006,3,Excellent,Furnished,0,0,0,0,1,0,0,25.0,affordable,5500
1706,For Rent,Bedsitter,Egerton,Nakuru,0,1,0,12,,2022,4,New,Semi-Furnished,0,0,0,0,1,0,0,25.0,affordable,9500
1707,For Rent,Studio,Egerton,Nakuru,0,1,0,21,,2007,2,Good,Semi-Furnished,0,0,1,0,1,0,0,25.0,affordable,6500
1708,For Rent,Apartment,Flamingo,Nakuru,2,1,1,69,,1999,8,Good,Furnished,0,0,0,0,0,0,0,5.0,mid,41000
1710,For Rent,Bungalow,Flamingo,Nakuru,4,3,2,151,0.433,1997,0,Good,Furnished,0,0,0,0,1,1,0,5.0,mid,52000
1716,For Rent,Apartment,Flamingo,Nakuru,2,1,2,109,,2002,10,Good,Furnished,0,0,0,0,1,0,0,5.0,mid,58000
1717,For Rent,Townhouse,Flamingo,Nakuru,5,5,1,254,,2024,0,Excellent,Unfurnished,0,0,1,0,0,0,0,5.0,mid,23000
1720,For Rent,Bungalow,Flamingo,Nakuru,3,3,2,168,0.375,1998,0,Good,Semi-Furnished,0,0,1,0,1,1,0,5.0,mid,53000
1726,For Rent,Studio,Kabarak,Nakuru,0,1,0,20,,2000,1,Excellent,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,8000
1727,For Rent,Single Room,Kabarak,Nakuru,0,1,0,15,,2017,0,Good,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1728,For Rent,Single Room,Kabarak,Nakuru,0,1,0,22,,2000,1,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1729,For Rent,Studio,Kabarak,Nakuru,0,1,0,13,,2000,0,New,Furnished,0,0,0,0,0,0,0,20.0,affordable,9500
1730,For Rent,Single Room,Kabarak,Nakuru,0,1,0,26,,2011,2,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,5000
1731,For Rent,Single Room,Kabarak,Nakuru,0,1,0,23,,2013,3,Excellent,Semi-Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1732,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,23,,2014,0,Good,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
1733,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,17,,2014,4,Excellent,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,8000
1734,For Rent,Single Room,Kabarak,Nakuru,0,1,0,20,,2021,4,Excellent,Semi-Furnished,0,0,0,0,1,0,0,20.0,affordable,8000
1735,For Rent,Studio,Kabarak,Nakuru,0,1,0,12,,2017,3,Excellent,Furnished,0,0,0,0,0,0,0,20.0,affordable,8000
1736,For Rent,Studio,Kabarak,Nakuru,0,1,0,28,,2001,0,New,Semi-Furnished,0,0,0,0,0,0,0,20.0,affordable,9500
1737,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,24,,2003,0,Excellent,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,4500
1738,For Rent,Studio,Kabarak,Nakuru,0,1,0,14,,2016,3,Good,Furnished,0,0,0,0,0,0,0,20.0,affordable,7000
1739,For Rent,Studio,Kabarak,Nakuru,0,1,0,26,,2010,4,New,Furnished,0,0,1,0,1,0,0,20.0,affordable,9500
1740,For Rent,Single Room,Kabarak,Nakuru,0,1,0,18,,2016,2,Good,Unfurnished,0,0,1,0,0,0,0,20.0,affordable,8500
1741,For Rent,Bedsitter,Kabarak,Nakuru,0,1,0,12,,2005,4,New,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500
