property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh,distance_to_school_km,distance_to_hospital_km,crime_index,road_quality
152,For Rent,Bungalow,Kahawa Sukari,Nairobi,2,2,2,130,0.451,1996,0,Excellent,Semi-Furnished,0,0,1,0,1,1,1,20.0,affordable,39000,1.8,2.5,4.8,3
153,For Sale,Townhouse,Kahawa Sukari,Nairobi,3,2,2,71,,2019,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,11300000,1.8,2.5,4.8,3
154,For Rent,Townhouse,Kahawa Sukari,Nairobi,1,1,2,71,,1999,0,Excellent,Unfurnished,0,0,0,0,1,0,1,20.0,affordable,10000,1.8,2.5,4.8,3
155,For Sale,Apartment,Kahawa Sukari,Nairobi,3,2,2,135,,2007,3,Excellent,Semi-Furnished,0,0,1,0,0,0,0,20.0,affordable,6250000,1.8,2.5,4.8,3
156,For Rent,Apartment,Kahawa Sukari,Nairobi,2,2,0,79,,1995,6,Fair,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,40000,1.8,2.5,4.8,3
157,For Sale,Apartment,Kahawa Sukari,Nairobi,1,1,0,51,,2020,1,Fair,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,3650000,1.8,2.5,4.8,3
158,For Rent,Bungalow,Kahawa Sukari,Nairobi,4,4,2,220,0.541,2023,0,Good,Semi-Furnished,0,0,0,0,0,1,1,20.0,affordable,32000,1.8,2.5,4.8,3
159,For Sale,Apartment,Kahawa Sukari,Nairobi,2,1,1,73,,2004,4,Good,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,6450000,1.8,2.5,4.8,3
160,For Rent,Bungalow,Kahawa Sukari,Nairobi,4,4,2,220,0.518,2019,0,Good,Furnished,0,0,0,0,1,1,0,20.0,affordable,50000,1.8,2.5,4.8,3
161,For Rent,Townhouse,Kahawa Sukari,Nairobi,3,2,1,130,,2018,0,New,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,28000,1.8,2.5,4.8,3
162,For Rent,Townhouse,Kahawa Sukari,Nairobi,2,1,2,78,,2003,0,New,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,30000,1.8,2.5,4.8,3
163,For Rent,Apartment,Kahawa Sukari,Nairobi,3,2,1,91,,2006,5,New,Furnished,0,0,1,0,1,0,0,20.0,affordable,35000,1.8,2.5,4.8,3
164,For Rent,Apartment,Kahawa Sukari,Nairobi,2,1,0,92,,2013,5,New,Furnished,0,0,1,0,1,0,0,20.0,affordable,24000,1.8,2.5,4.8,3
165,For Rent,Bungalow,Kahawa Sukari,Nairobi,4,3,2,147,0.111,2013,0,Excellent,Furnished,0,0,0,0,0,1,0,20.0,affordable,55000,1.8,2.5,4.8,3
166,For Sale,Apartment,Kahawa Sukari,Nairobi,4,3,2,243,,2015,8,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,9800000,1.8,2.5,4.8,3
167,For Rent,Bungalow,Kahawa Sukari,Nairobi,1,1,2,63,0.437,2005,0,New,Furnished,0,0,0,0,1,1,1,20.0,affordable,40000,1.8,2.5,4.8,3
168,For Sale,Apartment,Kahawa Sukari,Nairobi,3,2,0,198,,2004,8,Excellent,Semi-Furnished,0,0,0,0,1,0,1,20.0,affordable,7000000,1.8,2.5,4.8,3
169,For Sale,Townhouse,Kahawa Sukari,Nairobi,2,2,2,101,,2010,0,Excellent,Unfurnished,0,0,1,0,1,0,1,20.0,affordable,7650000,1.8,2.5,4.8,3
170,For Sale,Apartment,Kahawa Sukari,Nairobi,1,1,1,84,,2022,5,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,7400000,1.8,2.5,4.8,3
171,For Rent,Townhouse,Kahawa Sukari,Nairobi,2,1,2,110,,2008,0,Excellent,Unfurnished,0,0,1,0,0,0,0,20.0,affordable,40000,1.8,2.5,4.8,3
172,For Sale,Bungalow,Kahawa Sukari,Nairobi,2,1,1,98,1.003,2017,0,Good,Unfurnished,0,0,0,0,1,1,0,20.0,affordable,8000000,1.8,2.5,4.8,3
173,For Rent,Apartment,Kahawa Sukari,Nairobi,3,2,1,163,,2009,4,New,Furnished,0,0,1,0,1,0,1,20.0,affordable,51000,1.8,2.5,4.8,3
174,For Rent,Apartment,Kahawa Sukari,Nairobi,3,2,1,139,,2017,6,Good,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,59000,1.8,2.5,4.8,3
175,For Sale,Bungalow,Kahawa Sukari,Nairobi,2,2,2,118,0.523,2006,0,New,Unfurnished,0,0,1,0,1,1,1,20.0,affordable,11850000,1.8,2.5,4.8,3
176,For Rent,Apartment,Kahawa Sukari,Nairobi,1,1,2,99,,1999,0,Good,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,17000,1.8,2.5,4.8,3
177,For Rent,Bungalow,Kahawa West,Nairobi,2,1,2,97,0.5,2003,0,New,Semi-Furnished,0,0,0,0,1,1,0,18.0,affordable,19000,1.6,2.2,4.9,2
178,For Sale,Apartment,Kahawa West,Nairobi,2,1,1,91,,1996,1,New,Semi-Furnished,0,0,0,0,1,0,1,18.0,affordable,7400000,1.6,2.2,4.9,2
179,For Sale,Apartment,Kahawa West,Nairobi,2,2,2,67,,2019,3,Excellent,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,4000000,1.6,2.2,4.9,2
180,For Sale,Apartment,Kahawa West,Nairobi,1,1,2,54,,2001,6,Fair,Unfurnished,0,0,1,0,0,0,0,18.0,affordable,7750000,1.6,2.2,4.9,2
181,For Sale,Apartment,Kahawa West,Nairobi,2,2,1,131,,2013,8,Fair,Unfurnished,0,0,0,0,1,0,0,18.0,affordable,6700000,1.6,2.2,4.9,2
182,For Sale,Apartment,Kahawa West,Nairobi,2,2,2,75,,2024,3,New,Semi-Furnished,0,0,0,0,1,0,1,18.0,affordable,8750000,1.6,2.2,4.9,2
183,For Sale,Apartment,Kahawa West,Nairobi,3,3,0,143,,2007,2,New,Furnished,0,0,0,0,1,0,0,18.0,affordable,7150000,1.6,2.2,4.9,2
184,For Rent,Townhouse,Kahawa West,Nairobi,2,1,1,96,,2017,0,New,Semi-Furnished,0,0,0,0,0,0,1,18.0,affordable,33000,1.6,2.2,4.9,2
185,For Rent,Bungalow,Kahawa West,Nairobi,2,1,2,99,1.073,2023,0,New,Semi-Furnished,0,0,1,0,1,1,1,18.0,affordable,31000,1.6,2.2,4.9,2
186,For Rent,Townhouse,Kahawa West,Nairobi,3,3,2,153,,2020,0,Excellent,Furnished,0,0,1,0,1,0,0,18.0,affordable,33000,1.6,2.2,4.9,2
187,For Rent,Townhouse,Kahawa West,Nairobi,2,2,2,72,,2003,0,Fair,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,24000,1.6,2.2,4.9,2
188,For Sale,Bungalow,Kahawa West,Nairobi,3,2,1,152,0.237,2019,0,Excellent,Furnished,0,0,1,0,1,1,0,18.0,affordable,9850000,1.6,2.2,4.9,2
189,For Rent,Apartment,Kahawa West,Nairobi,3,3,1,153,,1998,4,Good,Unfurnished,0,0,1,0,1,0,1,18.0,affordable,31000,1.6,2.2,4.9,2
190,For Sale,Bungalow,Kahawa West,Nairobi,2,1,2,66,0.981,1999,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,18.0,affordable,6100000,1.6,2.2,4.9,2
191,For Sale,Apartment,Kahawa West,Nairobi,3,3,0,136,,1996,2,New,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,5950000,1.6,2.2,4.9,2
192,For Rent,Apartment,Kahawa West,Nairobi,2,2,1,112,,2018,5,Excellent,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,39000,1.6,2.2,4.9,2
193,For Sale,Apartment,Kahawa West,Nairobi,1,1,1,71,,2022,7,New,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,7400000,1.6,2.2,4.9,2
194,For Rent,Bungalow,Kahawa West,Nairobi,2,1,2,52,0.464,1997,0,New,Semi-Furnished,0,0,1,0,1,1,1,18.0,affordable,30000,1.6,2.2,4.9,2
195,For Sale,Apartment,Kahawa West,Nairobi,3,3,1,101,,2022,5,New,Unfurnished,0,0,0,0,0,0,0,18.0,affordable,9650000,1.6,2.2,4.9,2
196,For Rent,Apartment,Kahawa West,Nairobi,3,2,0,143,,2018,3,Good,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,38000,1.6,2.2,4.9,2
197,For Sale,Apartment,Kahawa West,Nairobi,3,3,1,81,,2011,3,Good,Furnished,0,0,0,0,1,0,0,18.0,affordable,4850000,1.6,2.2,4.9,2
198,For Rent,Bungalow,Kahawa West,Nairobi,3,2,1,173,0.056,2023,0,Excellent,Unfurnished,0,0,1,0,1,1,1,18.0,affordable,32000,1.6,2.2,4.9,2
199,For Sale,Townhouse,Kahawa West,Nairobi,4,3,2,163,,1995,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,18.0,affordable,14100000,1.6,2.2,4.9,2
200,For Rent,Apartment,Kahawa West,Nairobi,2,1,1,72,,2017,5,Excellent,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,21000,1.6,2.2,4.9,2
201,For Sale,Townhouse,Kahawa West,Nairobi,2,2,1,104,,2014,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,9000000,1.6,2.2,4.9,2
202,For Rent,Bungalow,Karen,Nairobi,4,3,2,211,0.215,1999,0,Excellent,Unfurnished,0,1,0,1,1,1,1,16.0,premium,198000,1.2,1.8,2.8,4
203,For Rent,Bungalow,Karen,Nairobi,3,3,2,144,0.496,2021,0,New,Unfurnished,0,0,1,1,1,1,1,16.0,premium,103000,1.2,1.8,2.8,4
204,For Rent,Townhouse,Karen,Nairobi,3,3,1,87,,2008,0,Excellent,Unfurnished,0,1,0,0,0,0,0,16.0,premium,176000,1.2,1.8,2.8,4
205,For Rent,Townhouse,Karen,Nairobi,3,2,3,117,,1992,0,New,Furnished,1,0,0,0,1,0,1,16.0,premium,193000,1.2,1.8,2.8,4
206,For Rent,Maisonette,Karen,Nairobi,3,2,2,88,0.04,2014,0,Good,Semi-Furnished,1,1,1,1,1,1,0,16.0,premium,215000,1.2,1.8,2.8,4
207,For Sale,Townhouse,Karen,Nairobi,4,4,2,193,,2023,0,Excellent,Furnished,0,0,1,0,0,0,1,16.0,premium,81250000,1.2,1.8,2.8,4
208,For Sale,Villa,Karen,Nairobi,6,6,1,163,0.446,2003,0,New,Semi-Furnished,0,0,0,1,1,1,1,16.0,premium,86100000,1.2,1.8,2.8,4
209,For Rent,Maisonette,Karen,Nairobi,3,2,2,109,0.498,2022,0,New,Semi-Furnished,0,0,1,1,1,1,0,16.0,premium,231000,1.2,1.8,2.8,4
210,For Sale,Maisonette,Karen,Nairobi,5,4,2,235,0.482,2016,0,Excellent,Semi-Furnished,0,1,0,1,0,1,0,16.0,premium,67050000,1.2,1.8,2.8,4
211,For Sale,Villa,Karen,Nairobi,5,4,1,229,1.504,2019,0,Excellent,Unfurnished,0,1,1,0,1,1,1,16.0,premium,22900000,1.2,1.8,2.8,4
212,For Rent,Villa,Karen,Nairobi,5,4,2,252,0.421,2019,0,New,Furnished,0,0,0,1,1,1,1,16.0,premium,211000,1.2,1.8,2.8,4
213,For Rent,Villa,Karen,Nairobi,5,5,1,248,1.004,2006,0,Excellent,Unfurnished,0,1,1,1,1,1,0,16.0,premium,228000,1.2,1.8,2.8,4
214,For Rent,Townhouse,Karen,Nairobi,3,2,2,94,,2023,0,Excellent,Semi-Furnished,0,0,0,0,1,0,1,16.0,premium,250000,1.2,1.8,2.8,4
215,For Rent,Townhouse,Karen,Nairobi,3,2,1,155,,2007,0,Good,Unfurnished,0,0,1,0,1,0,1,16.0,premium,204000,1.2,1.8,2.8,4
216,For Rent,Villa,Karen,Nairobi,5,4,2,161,0.971,2007,0,Excellent,Furnished,0,0,1,0,1,1,0,16.0,premium,322000,1.2,1.8,2.8,4
217,For Sale,Villa,Karen,Nairobi,6,5,3,344,1.48,2014,0,New,Unfurnished,0,1,1,1,1,1,0,16.0,premium,70050000,1.2,1.8,2.8,4
218,For Sale,Townhouse,Karen,Nairobi,3,2,3,36,,1997,0,Excellent,Unfurnished,0,1,0,0,1,0,1,16.0,premium,43500000,1.2,1.8,2.8,4
219,For Rent,Townhouse,Karen,Nairobi,4,3,3,184,,1995,0,Excellent,Unfurnished,1,0,1,1,1,0,1,16.0,premium,202000,1.2,1.8,2.8,4
220,For Sale,Townhouse,Karen,Nairobi,5,5,1,256,,2001,0,Good,Furnished,0,0,0,0,1,0,1,16.0,premium,1500000,1.2,1.8,2.8,4
221,For Rent,Maisonette,Karen,Nairobi,4,4,3,147,1.461,1994,0,Excellent,Semi-Furnished,0,1,1,1,1,1,1,16.0,premium,201000,1.2,1.8,2.8,4
222,For Rent,Townhouse,Karen,Nairobi,4,3,2,178,,2001,0,New,Unfurnished,1,1,0,1,1,0,1,16.0,premium,183000,1.2,1.8,2.8,4
223,For Sale,Townhouse,Karen,Nairobi,3,2,2,176,,2000,0,New,Furnished,0,0,1,0,1,0,1,16.0,premium,47850000,1.2,1.8,2.8,4
224,For Rent,Maisonette,Karen,Nairobi,4,3,3,155,0.221,1997,0,Excellent,Unfurnished,0,0,0,1,1,1,1,16.0,premium,222000,1.2,1.8,2.8,4
225,For Rent,Maisonette,Karen,Nairobi,3,2,2,89,0.134,1992,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,16.0,premium,182000,1.2,1.8,2.8,4
226,For Rent,Villa,Karen,Nairobi,4,3,1,144,0.907,2020,0,Excellent,Semi-Furnished,0,0,1,1,1,1,1,16.0,premium,297000,1.2,1.8,2.8,4
227,For Rent,Maisonette,Karen,Nairobi,3,3,2,150,0.289,2009,0,Fair,Furnished,0,1,1,0,1,1,1,16.0,premium,265000,1.2,1.8,2.8,4
228,For Rent,Bungalow,Karen,Nairobi,5,5,2,239,0.07,2014,0,Excellent,Unfurnished,1,1,0,0,1,1,0,16.0,premium,211000,1.2,1.8,2.8,4
229,For Rent,Townhouse,Karen,Nairobi,4,3,3,170,,2022,0,Excellent,Furnished,0,1,0,1,1,0,1,16.0,premium,216000,1.2,1.8,2.8,4
230,For Sale,Villa,Karen,Nairobi,6,6,1,249,1.411,1999,0,Excellent,Semi-Furnished,1,0,1,1,0,1,0,16.0,premium,69350000,1.2,1.8,2.8,4
231,For Sale,Villa,Karen,Nairobi,5,5,2,147,0.524,2002,0,New,Furnished,0,1,0,1,1,1,1,16.0,premium,34650000,1.2,1.8,2.8,4
232,For Sale,Villa,Karen,Nairobi,5,4,1,256,0.514,2017,0,New,Unfurnished,1,0,1,1,1,1,1,16.0,premium,102100000,1.2,1.8,2.8,4
233,For Rent,Townhouse,Karen,Nairobi,3,2,1,109,,2015,0,Excellent,Unfurnished,0,0,1,0,1,0,0,16.0,premium,180000,1.2,1.8,2.8,4
234,For Sale,Studio,Kasarani,Nairobi,0,1,1,28,,2014,8,New,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,5200000,1.4,1.9,4.6,3
235,For Rent,Apartment,Kasarani,Nairobi,2,2,0,123,,2019,13,Excellent,Unfurnished,0,0,1,0,0,0,0,16.0,affordable,30000,1.4,1.9,4.6,3
236,For Rent,Studio,Kasarani,Nairobi,0,1,2,22,,1998,4,Excellent,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,23000,1.4,1.9,4.6,3
237,For Rent,Studio,Kasarani,Nairobi,0,1,0,26,,2013,15,Excellent,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,41000,1.4,1.9,4.6,3
238,For Rent,Apartment,Kasarani,Nairobi,3,2,2,147,,2019,3,Excellent,Unfurnished,0,0,0,0,1,0,0,16.0,affordable,35000,1.4,1.9,4.6,3
239,For Rent,Bungalow,Kasarani,Nairobi,4,3,3,205,1.531,2012,0,Excellent,Furnished,0,0,0,0,1,1,0,16.0,affordable,43000,1.4,1.9,4.6,3
240,For Sale,Apartment,Kasarani,Nairobi,1,1,2,86,,1993,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,16.0,affordable,5850000,1.4,1.9,4.6,3
241,For Sale,Bungalow,Kasarani,Nairobi,3,2,3,116,0.459,2017,0,Excellent,Furnished,0,0,0,0,1,1,0,16.0,affordable,9300000,1.4,1.9,4.6,3
242,For Rent,Apartment,Kasarani,Nairobi,2,1,2,65,,2017,5,Excellent,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,34000,1.4,1.9,4.6,3
243,For Sale,Studio,Kasarani,Nairobi,0,1,1,39,,2016,7,Fair,Furnished,0,0,0,0,1,0,0,16.0,affordable,4600000,1.4,1.9,4.6,3
244,For Rent,Apartment,Kasarani,Nairobi,4,4,2,165,,2016,0,New,Furnished,0,0,0,0,1,0,0,16.0,affordable,72000,1.4,1.9,4.6,3
245,For Sale,Bungalow,Kasarani,Nairobi,5,4,1,203,0.973,2017,0,Excellent,Unfurnished,0,0,0,0,1,1,0,16.0,affordable,7950000,1.4,1.9,4.6,3
246,For Sale,Apartment,Kasarani,Nairobi,2,1,1,72,,2013,11,New,Semi-Furnished,0,0,0,0,1,0,0,16.0,affordable,6800000,1.4,1.9,4.6,3
247,For Rent,Apartment,Kasarani,Nairobi,1,1,0,83,,2016,12,Good,Unfurnished,0,0,0,0,1,0,0,16.0,affordable,41000,1.4,1.9,4.6,3
248,For Sale,Apartment,Kasarani,Nairobi,2,1,0,150,,2006,15,Excellent,Semi-Furnished,0,0,0,0,1,0,0,16.0,affordable,7800000,1.4,1.9,4.6,3
249,For Rent,Bungalow,Kasarani,Nairobi,4,3,1,162,0.511,2009,0,Good,Semi-Furnished,0,0,0,0,1,1,0,16.0,affordable,61000,1.4,1.9,4.6,3
250,For Sale,Bungalow,Kasarani,Nairobi,4,3,2,175,0.241,2002,0,Good,Furnished,0,0,1,0,1,1,0,16.0,affordable,9450000,1.4,1.9,4.6,3
251,For Sale,Apartment,Kasarani,Nairobi,1,1,2,62,,2017,4,Good,Furnished,0,0,1,0,0,0,0,16.0,affordable,6350000,1.4,1.9,4.6,3
252,For Sale,Apartment,Kasarani,Nairobi,3,2,0,69,,2018,11,New,Unfurnished,0,0,1,0,1,0,0,16.0,affordable,13250000,1.4,1.9,4.6,3
253,For Rent,Studio,Kasarani,Nairobi,0,1,2,27,,2021,15,Good,Unfurnished,0,0,0,0,0,0,0,16.0,affordable,36000,1.4,1.9,4.6,3
254,For Sale,Apartment,Kasarani,Nairobi,1,1,0,90,,1991,7,New,Furnished,0,0,0,0,1,0,0,16.0,affordable,9550000,1.4,1.9,4.6,3
255,For Sale,Bungalow,Kasarani,Nairobi,4,4,2,219,0.449,2020,0,Excellent,Unfurnished,0,0,1,0,1,1,0,16.0,affordable,9700000,1.4,1.9,4.6,3
256,For Sale,Apartment,Kasarani,Nairobi,4,4,1,136,,1992,12,New,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,8700000,1.4,1.9,4.6,3
257,For Rent,Apartment,Kasarani,Nairobi,2,1,2,64,,2000,7,Good,Unfurnished,0,0,0,0,0,0,0,16.0,affordable,47000,1.4,1.9,4.6,3
258,For Sale,Apartment,Kasarani,Nairobi,2,1,2,101,,2007,8,Good,Furnished,0,0,0,0,1,0,0,16.0,affordable,10650000,1.4,1.9,4.6,3
259,For Sale,Studio,Kasarani,Nairobi,0,1,0,34,,2015,14,Excellent,Unfurnished,0,0,0,0,1,0,0,16.0,affordable,6000000,1.4,1.9,4.6,3
260,For Rent,Bungalow,Kasarani,Nairobi,4,4,2,243,0.995,1998,0,Good,Unfurnished,0,0,1,0,0,1,0,16.0,affordable,44000,1.4,1.9,4.6,3
261,For Rent,Apartment,Kasarani,Nairobi,2,1,1,141,,2020,3,New,Unfurnished,0,0,0,0,1,0,0,16.0,affordable,45000,1.4,1.9,4.6,3
262,For Rent,Apartment,Kasarani,Nairobi,3,3,1,192,,2006,13,New,Semi-Furnished,0,0,0,0,1,0,0,16.0,affordable,39000,1.4,1.9,4.6,3
263,For Sale,Apartment,Kasarani,Nairobi,2,2,0,111,,2017,2,Fair,Furnished,0,0,1,0,1,0,0,16.0,affordable,4650000,1.4,1.9,4.6,3
264,For Sale,Apartment,Kasarani,Nairobi,3,2,0,182,,2023,13,Excellent,Semi-Furnished,0,0,1,0,1,0,0,16.0,affordable,8350000,1.4,1.9,4.6,3
265,For Sale,Bungalow,Kasarani,Nairobi,3,3,1,98,1.489,2009,0,Fair,Unfurnished,0,0,0,0,0,1,0,16.0,affordable,6050000,1.4,1.9,4.6,3
266,For Rent,Bungalow,Kasarani,Nairobi,5,4,3,241,0.292,2006,0,Good,Semi-Furnished,0,0,0,0,1,1,0,16.0,affordable,50000,1.4,1.9,4.6,3
267,For Sale,Apartment,Kasarani,Nairobi,2,1,2,88,,2018,12,Good,Furnished,0,0,1,0,1,0,0,16.0,affordable,8050000,1.4,1.9,4.6,3
268,For Sale,Apartment,Kasarani,Nairobi,2,1,2,112,,2020,13,Good,Furnished,0,0,0,0,1,0,0,16.0,affordable,8150000,1.4,1.9,4.6,3
269,For Rent,Apartment,Kasarani,Nairobi,2,2,0,115,,1999,14,New,Unfurnished,0,0,0,0,1,0,0,16.0,affordable,40000,1.4,1.9,4.6,3
270,For Rent,Bungalow,Kasarani,Nairobi,4,3,2,147,0.95,2012,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,16.0,affordable,26000,1.4,1.9,4.6,3
271,For Rent,Studio,Kikuyu,Nairobi,0,1,2,38,,2004,8,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,29000,2.0,2.8,5.2,2
272,For Rent,Apartment,Kikuyu,Nairobi,2,1,1,108,,2001,6,New,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,27000,2.0,2.8,5.2,2
273,For Sale,Apartment,Kikuyu,Nairobi,3,3,0,179,,2010,0,Fair,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,5950000,2.0,2.8,5.2,2
274,For Sale,Studio,Kikuyu,Nairobi,0,1,1,22,,1992,6,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,4400000,2.0,2.8,5.2,2
275,For Rent,Bungalow,Kikuyu,Nairobi,3,2,2,139,0.276,2005,0,Fair,Unfurnished,0,0,0,0,1,1,0,20.0,affordable,36000,2.0,2.8,5.2,2
276,For Rent,Bungalow,Kikuyu,Nairobi,4,3,2,220,0.503,2007,0,Excellent,Furnished,0,0,1,0,1,1,0,20.0,affordable,61000,2.0,2.8,5.2,2
277,For Sale,Bungalow,Kikuyu,Nairobi,3,2,2,66,0.237,2015,0,Fair,Unfurnished,0,0,1,0,1,1,0,20.0,affordable,6200000,2.0,2.8,5.2,2
278,For Rent,Studio,Kikuyu,Nairobi,0,1,0,43,,2007,6,New,Furnished,0,0,0,0,1,0,0,20.0,affordable,29000,2.0,2.8,5.2,2
279,For Sale,Bungalow,Kikuyu,Nairobi,5,4,3,177,0.461,2002,0,Excellent,Unfurnished,0,0,1,0,1,1,0,20.0,affordable,8200000,2.0,2.8,5.2,2
280,For Sale,Apartment,Kikuyu,Nairobi,1,1,1,72,,2024,7,Excellent,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,5050000,2.0,2.8,5.2,2
281,For Rent,Studio,Kikuyu,Nairobi,0,1,2,25,,2023,10,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,19000,2.0,2.8,5.2,2
282,For Sale,Apartment,Kikuyu,Nairobi,3,3,1,137,,2005,7,Excellent,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,3600000,2.0,2.8,5.2,2
283,For Sale,Apartment,Kikuyu,Nairobi,1,1,2,92,,1996,12,Good,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,3200000,2.0,2.8,5.2,2
284,For Rent,Apartment,Kikuyu,Nairobi,1,1,1,92,,2013,0,New,Furnished,0,0,0,0,1,0,0,20.0,affordable,38000,2.0,2.8,5.2,2
285,For Rent,Studio,Kikuyu,Nairobi,0,1,2,31,,2015,3,Fair,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,15000,2.0,2.8,5.2,2
286,For Sale,Apartment,Kikuyu,Nairobi,1,1,0,93,,2003,11,Good,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,3050000,2.0,2.8,5.2,2
287,For Rent,Studio,Kikuyu,Nairobi,0,1,2,21,,2022,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,35000,2.0,2.8,5.2,2
288,For Sale,Apartment,Kikuyu,Nairobi,2,1,1,112,,1998,3,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,6400000,2.0,2.8,5.2,2
289,For Rent,Apartment,Kikuyu,Nairobi,1,1,2,59,,2000,9,Excellent,Furnished,0,0,1,0,1,0,0,20.0,affordable,32000,2.0,2.8,5.2,2
290,For Sale,Apartment,Kikuyu,Nairobi,3,3,1,113,,2024,1,New,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,5700000,2.0,2.8,5.2,2
291,For Sale,Studio,Kikuyu,Nairobi,0,1,1,30,,2023,8,New,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,5300000,2.0,2.8,5.2,2
292,For Sale,Studio,Kikuyu,Nairobi,0,1,0,30,,1994,7,Good,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,3100000,2.0,2.8,5.2,2
293,For Rent,Apartment,Kikuyu,Nairobi,2,1,1,131,,2023,6,New,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,30000,2.0,2.8,5.2,2
294,For Rent,Studio,Kikuyu,Nairobi,0,1,1,28,,1993,13,New,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,23000,2.0,2.8,5.2,2
295,For Rent,Studio,Kikuyu,Nairobi,0,1,1,33,,1997,14,Excellent,Furnished,0,0,0,0,1,0,0,20.0,affordable,27000,2.0,2.8,5.2,2
296,For Sale,Apartment,Kikuyu,Nairobi,1,1,1,60,,2010,14,Excellent,Semi-Furnished,0,0,1,0,1,0,0,20.0,affordable,2000000,2.0,2.8,5.2,2
297,For Sale,Bungalow,Kikuyu,Nairobi,4,3,1,147,0.242,1996,0,New,Furnished,0,0,1,0,1,1,0,20.0,affordable,8400000,2.0,2.8,5.2,2
298,For Rent,Bungalow,Kikuyu,Nairobi,5,4,2,258,1.408,2013,0,New,Unfurnished,0,0,1,0,1,1,0,20.0,affordable,28000,2.0,2.8,5.2,2
299,For Sale,Studio,Kikuyu,Nairobi,0,1,0,37,,1992,1,Excellent,Semi-Furnished,0,0,1,0,0,0,0,20.0,affordable,4200000,2.0,2.8,5.2,2
300,For Sale,Bungalow,Kikuyu,Nairobi,5,4,1,199,0.266,2006,0,Good,Unfurnished,0,0,0,0,1,1,0,20.0,affordable,7650000,2.0,2.8,5.2,2
301,For Sale,Apartment,Kikuyu,Nairobi,2,1,1,79,,2011,6,Good,Unfurnished,0,0,1,0,1,0,0,20.0,affordable,5650000,2.0,2.8,5.2,2
302,For Sale,Apartment,Kikuyu,Nairobi,4,3,1,140,,2020,0,Excellent,Unfurnished,0,0,0,0,1,0,0,20.0,affordable,4100000,2.0,2.8,5.2,2
303,For Rent,Apartment,Kikuyu,Nairobi,2,1,0,161,,2002,1,Excellent,Furnished,0,0,1,0,1,0,0,20.0,affordable,37000,2.0,2.8,5.2,2
304,For Sale,Apartment,Kikuyu,Nairobi,3,2,1,101,,2005,0,Good,Furnished,0,0,1,0,1,0,0,20.0,affordable,6600000,2.0,2.8,5.2,2
305,For Sale,Apartment,Kikuyu,Nairobi,2,1,1,78,,1990,0,Good,Furnished,0,0,0,0,1,0,0,20.0,affordable,9500000,2.0,2.8,5.2,2
